,about,again,album,all,all our,all the,alone,always,and,and the,and you,are,around,away,away from,back,bad,bed,been,before,being,better,big,bony,bony knees,break,broken,but,but youll,can,cant,care,carry,cause,chance,come,could,different,dont,dont know,dont you,doubt,down,else,empty,enough,even,ever,every,everyone,everything,eyes,fall,feel,feel like,feeling,feet,find,find the,fine,float,float away,for,for the,for you,forward,from,from the,get,get better,get while,getting,gone,gonna,good,got,guess,had,have,head,heart,here,hey,hold,home,hope,how,ill,ill keep,inside,its,ive,ive been,ive got,just,keep,knees,know,last,lately,leave,left,let,lets,lie,life,like,like the,little,little too,long,look,looking,looking back,lost,love,made,make,makes,might,mind,miss,more,much,myself,need,never,nice,night,nights,not,nothing,now,off,okay,old,one,only,open,other,our,out,out the,out this,over,own,past,place,pretend,put,ready,really,right,same,say,say what,see,see the,seem,seems,seems like,selfish,since,skin,sleep,sleepy,sleepy eyes,smile,smile and,some,someone,something,songs,sounds,sounds little,spent,stable,stand,stay,still,stuck,take,talk,tell,than,that,that you,thats,the,the past,the same,their,then,there,theres,these,they,thing,things,think,thinking,this,this sounds,thought,through,through the,time,told,too,too much,too nice,town,try,trying,turn,two,used,walls,want,was,way,well,well say,were,were willingly,what,what want,what you,when,where,while,while get,who,why,will,willingly,willingly lost,with,without,woah,wont,words,worry,would,year,years,you,you and,you could,you dont,you float,youll,youll get,youll never,your,youre
"""Maybe This Place Is The Same..."" lyrics",0.0,0.0,0.135903903261422,0.0,0.0,0.0,0.0,0.0,0.1845333421186818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25920385589455436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4547694379108387,0.0,0.0,0.0,0.0,0.0,0.46768487869617725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767863468818313,0.0,0.46768487869617725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30533412921182546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33396865081769506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Lost Boy"" lyrics",0.04291910220904909,0.05909135643536833,0.0,0.06263715457002675,0.0,0.0,0.0,0.08944559959601747,0.08779670535322283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866248619350731,0.2866248619350731,0.0,0.0,0.15415401561792827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03761374530243917,0.0,0.0,0.0,0.0,0.05909135643536833,0.0,0.0,0.1622766022341492,0.04207288490229986,0.10013490848644527,0.14782244957613175,0.24426833441682314,0.0,0.06569272566875212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04568713392237297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686341174730365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034514035386705666,0.0,0.0,0.0,0.07391122478806587,0.0,0.0,0.061661606247171305,0.0,0.24426833441682314,0.1403920081712419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12332321249434261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20529667612557012,0.061067083604205784,0.0,0.20026981697289054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03394606984710779,0.0,0.0,0.0,0.0,0.1081844014894328,0.09552361702503727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05886556555052196,0.0,0.0,0.0,0.0,0.14664777607219576,0.0,0.0,0.0,0.0,0.0,0.04888259202406526,0.0,0.08944559959601747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622766022341492,0.05909135643536833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025355087469997217,0.0,0.047761808512518635,0.1261662957175053,0.11818271287073666,0.0,0.0,0.0,0.050067454243222634,0.0,0.050067454243222634,0.0,0.0,0.0,0.0,0.0,0.1089531989269959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552361702503727,0.0,0.1370614017671189,0.1370614017671189,0.050067454243222634,0.0,0.0,0.07944728821471361,0.0,0.08414576980459972,0.0,0.0,0.0,0.04888259202406526,0.0,0.0,0.09339705393369238,0.0,0.0540922007447164,0.0,0.0,0.161649851647433,0.0,0.0,0.0,0.0,0.0,0.1112568358151713,0.05562841790758565,0.16688525372275695,0.1859615093206366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09856438334364788,0.04291910220904909
"""Old And All Alone"" lyrics",0.0,0.0,0.0,0.11444589456252793,0.0,0.0,0.18295896832056885,0.1634282676267415,0.14036359064633167,0.0,0.0,0.0400152553745876,0.1406634882554245,0.0725800527874777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05082002921616007,0.1126634460898192,0.2194229240514684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030506818272945366,0.0,0.0,0.05233584929804195,0.06872500448870397,0.0,0.0,0.0,0.05082002921616007,0.05398363953935936,0.0,0.10796727907871873,0.09883319805282567,0.0,0.0,0.0,0.0,0.0,0.060014402051148816,0.04573974208014221,0.0,0.0,0.0,0.0,0.09152045481883611,0.0,0.0,0.0,0.10308750673305596,0.0,0.04173804627330596,0.0,0.0,0.0,0.0,0.055788589531111495,0.057783869177609075,0.0,0.0,0.0,0.0,0.0,0.0,0.1252141388199179,0.0,0.0,0.0,0.19766639610565134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140829307612274,0.13993385658132257,0.0,0.03206421387370152,0.05082002921616007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05233584929804195,0.0,0.0,0.0,0.09303555590614325,0.0,0.04173804627330596,0.0,0.0,0.049416599026412836,0.0,0.09883319805282567,0.0,0.24005760820459526,0.04173804627330596,0.0,0.0,0.0,0.0,0.05377736548382721,0.0,0.0,0.13721922624042662,0.0,0.0,0.0,0.0,0.0,0.0,0.09883319805282567,0.04465729654493509,0.3049201752969604,0.04085706690668538,0.0731409746838228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16195091861807806,0.0,0.0,0.0,0.0,0.0,0.04573974208014221,0.20847108384958374,0.2501726866363473,0.0,0.11526077993284044,0.0,0.1524600876484802,0.17335160753282722,0.0,0.0,0.0,0.0,0.05082002921616007,0.060014402051148816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400152553745876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04173804627330596,0.0,0.0,0.0,0.0,0.0,0.0,0.07687240875680036,0.0,0.060014402051148816,0.15253409136472681,0.0,0.0,0.0,0.04266201689843751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297303014563492,0.0,0.0,0.0,0.0,0.2032801168646403,0.0,0.0,0.2101043268126546,0.11762782999610388
"""I've Given Up On You"" lyrics",0.11711967271627766,0.0,0.0,0.08546361253537232,0.0,0.16664274128162404,0.2049396499305301,0.0,0.20963582085537638,0.0,0.0,0.0,0.07002790797105989,0.0,0.0,0.0,0.0,0.0,0.05419987788060722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413255137133366,0.0,0.0,0.062336604180001795,0.0,0.0,0.0,0.0,0.0,0.07002790797105989,0.0,0.18225016504311936,0.0,0.0,0.0,0.102642164274496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05740523748593287,0.0,0.05042311005874425,0.08332137064081202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051321082137248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09418352949043556,0.19553886436554022,0.0,0.08546361253537232,0.15126933017623276,0.0,0.0,0.08413255137133366,0.156745503346726,0.0,0.14366562791413112,0.0,0.0934094737052385,0.0,0.0,0.0,0.0,0.0,0.1612512836909265,0.08413255137133366,0.0759007267594601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831321664351003,0.0,0.0,0.15632926854090892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870098125400054,0.08630136056984905,0.14366562791413112,0.0,0.06516733917309547,0.0,0.0,0.0,0.062336604180001795,0.06516733917309547,0.0,0.0,0.0,0.08031756743133968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759007267594601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612512836909265,0.0,0.08062564184546325,0.08062564184546325,0.0,0.0,0.0,0.0,0.0,0.24187692553638973,0.0,0.0,0.0,0.0,0.0,0.1612512836909265,0.11952716325597097,0.0,0.0,0.0,0.0,0.0,0.03459507996829158,0.0,0.0,0.22952569682199025,0.0,0.0759007267594601,0.0,0.0,0.0,0.0,0.06831321664351003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07816463427045446,0.10449700223115065,0.0,0.11952716325597097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13033467834619095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09776943218277011,0.0,0.0,0.0,0.04411177481618074,0.0,0.0,0.0,0.0,0.1726027211396981,0.0,0.0759007267594601,0.0,0.2220139895745265,0.0759007267594601,0.0,0.0,0.0,0.0,0.0,0.0,0.224139286171117,0.29279918179069414
"""Dead"" lyrics",0.0,0.0,0.0,0.029066166256883574,0.0,0.0,0.0,0.0,0.10185303164395902,0.0,0.0,0.0,0.047632969291255385,0.07373349264535171,0.05316756892702608,0.07238327708140675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19950824588576718,0.19950824588576718,0.0,0.0,0.0,0.0,0.0,0.12720403787533965,0.06650274862858906,0.0,0.0,0.0,0.0,0.0,0.0,0.030991631644960518,0.0,0.0,0.05316756892702608,0.0,0.0,0.0,0.0,0.2065106379251791,0.0,0.0,0.0,0.10040385204847768,0.11714109389593738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396652657984207,0.0,0.0,0.0,0.03490859002167804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17610650568839034,0.0,0.0,0.0,0.0,0.0,0.05020192602423884,0.0,0.0,0.0,0.047632969291255385,0.0,0.0342977895896924,0.06406361831934164,0.0,0.0,0.05813233251376715,0.0,0.0,0.0,0.0,0.10661826068747492,0.1700255399895407,0.03257377732637106,0.051627659481294774,0.0,0.0,0.0,0.0,0.0,0.05870216856279678,0.0,0.08584041745589178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06514755465274212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667517999651357,0.0,0.0,0.027315996820770315,0.0,0.0,0.0,0.05870216856279678,0.0,0.0,0.0,0.06353710572580182,0.0,0.20080770409695536,0.0,0.10325531896258955,0.0,0.0,0.037566408795441514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452463739313017,0.16452463739313017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04334000029495059,0.0,0.05870216856279678,0.0,0.07059469986333862,0.0,0.0,0.1170925005298682,0.0,0.10325531896258955,0.0,0.0,0.046466636585972824,0.0,0.0,0.0,0.0,0.0,0.0,0.3812226343548109,0.10111735809106435,0.0,0.0,0.0,0.0,0.12195352956699991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848026919168931,0.0,0.0,0.0,0.0,0.0,0.03904703129864579,0.0,0.0,0.21694142151472362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030004820593387604,0.0,0.0,0.2065106379251791,0.05316756892702608,0.0,0.0,0.0,0.0,0.34517456512184086,0.0,0.0,0.0,0.0,0.3613936163690634,0.0,0.0,0.06098379942787902,0.039832389225463095
"""Skin Deep"" lyrics",0.04144407942487202,0.057060533500965946,0.0,0.0,0.0,0.0,0.0,0.0,0.14836386421392303,0.0,0.19030509028295067,0.0,0.049560285007641966,0.0,0.0,0.0,0.0,0.0,0.0767168825392408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029771225110041412,0.0,0.0,0.13235094232057618,0.0,0.0,0.0,0.0,0.0,0.09912057001528393,0.0,0.0,0.0,0.0,0.0,0.0,0.05896835984151584,0.0,0.12687006018863378,0.2148664302261072,0.11412106700193189,0.0,0.0,0.0,0.0,0.04834676038073719,0.035685539920967034,0.0,0.0,0.19030509028295067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14868085502292588,0.0,0.1525564627762377,0.0,0.0,0.052233186356295334,0.13235094232057618,0.0,0.0,0.14868085502292588,0.0,0.07137107984193407,0.03332787384210208,0.0,0.0,0.0,0.1784276996048352,0.0537166075565268,0.19832379432891076,0.029771225110041412,0.0,0.0,0.03389177101681935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04834676038073719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22945599505723469,0.0,0.13235094232057618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411698077352539,0.04612035395863904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18323209204635582,0.14160785678633103,0.0,0.0,0.0,0.0,0.052233186356295334,0.047202618928777015,0.0,0.0,0.0,0.03908641334600707,0.0,0.0,0.0,0.0,0.0,0.0,0.057060533500965946,0.0,0.0,0.0,0.0,0.0,0.0,0.06107736401545194,0.0,0.057060533500965946,0.0,0.0,0.0,0.0,0.17118160050289782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048967392365890955,0.0,0.04612035395863904,0.14213531962577602,0.0,0.0,0.0,0.0,0.14504028114221154,0.0,0.09669352076147437,0.0,0.0,0.0,0.0,0.0,0.17534791415760537,0.0,0.0,0.03697740917207098,0.0,0.04229599633027002,0.23587343936606336,0.0,0.0,0.0,0.05896835984151584,0.0,0.0,0.0,0.156699559068886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383584412696204,0.0,0.0,0.0,0.0,0.09673682661589236,0.047202618928777015,0.0,0.0,0.0,0.0,0.052233186356295334,0.0,0.0,0.031218869668165988,0.0,0.0,0.3222996453391608,0.0,0.0,0.0,0.0,0.0,0.336694640275551,0.1611498226695804,0.0,0.0,0.0,0.0,0.0,0.0,0.031725656887081934,0.04144407942487202
"""Late Nights In My Car"" lyrics",0.0,0.0,0.0,0.16056284389440736,0.0,0.0,0.0,0.0,0.18004507124042912,0.0,0.0,0.13473538517038444,0.0,0.0,0.0,0.23990913798276012,0.0,0.0,0.040730721639635946,0.0,0.0,0.0,0.0,0.22041855163624915,0.22041855163624915,0.26943269512047296,0.0,0.06322485704279175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05262534415406562,0.0,0.06847968142567558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04684539840493409,0.0,0.0,0.0431395206064352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157019974499833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469180110166712,0.06485469768466191,0.0,0.0,0.0,0.0,0.0,0.0,0.113677543584039,0.03538903843255667,0.0,0.0,0.09633770633664442,0.037892514528013,0.057038714749425214,0.0,0.0,0.0,0.1878457860189091,0.1799390493291037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031612428521395876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207452134035472,0.0,0.0,0.20207452134035472,0.0,0.053997109145548554,0.041503715197854806,0.0,0.20884004266559028,0.0,0.04684539840493409,0.0,0.10796342959746222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05012186805860929,0.0,0.0,0.1403927617834824,0.0,0.0,0.0,0.17111614424827562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06058944601791336,0.06058944601791336,0.0,0.0,0.0,0.0,0.0,0.06058944601791336,0.07734809163235565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15092568798991396,0.0,0.17111614424827562,0.0,0.06058944601791336,0.0,0.0,0.10267353803062776,0.0,0.0,0.05262534415406562,0.0,0.0,0.0,0.0,0.0,0.03926427951949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469180110166712,0.0,0.04684539840493409,0.23422699202467046,0.0,0.0,0.0,0.0,0.0,0.0431395206064352,0.0,0.0,0.20543904427702675,0.05012186805860929,0.0,0.0,0.19152972952100164,0.0,0.0,0.0,0.0,0.0,0.06058944601791336,0.0,0.057038714749425214,0.0,0.0,0.0,0.0,0.057038714749425214,0.07150350857182543,0.0,0.0,0.0,0.0,0.17111614424827562,0.0,0.23204427489706694,0.0,0.0
"""Alexander Supertramp"" lyrics",0.0,0.11098002680184758,0.0,0.0,0.0,0.0,0.0,0.08399430677590497,0.04122295247982596,0.0,0.0,0.16452740689025458,0.0,0.0,0.0,0.07323916488542441,0.0,0.10759248556332293,0.07460534591930347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089524994093073,0.11580723690851231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12337811983345932,0.0,0.10447624970465365,0.06271617731705736,0.0,0.0,0.0,0.0,0.0,0.2375851426382584,0.0,0.0,0.0,0.0,0.0,0.0,0.07901747693328581,0.09403215206086157,0.13881335956314816,0.11469065839634388,0.0,0.12337811983345932,0.09403215206086157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08970189734299996,0.0,0.1015910659452461,0.0,0.0,0.0,0.0963923998075167,0.0,0.0,0.2592845250689758,0.0,0.0,0.0588197116491671,0.0,0.0,0.0,0.05790361845425616,0.0,0.0,0.0,0.0,0.0,0.0,0.09403215206086157,0.0,0.0,0.0,0.22196005360369517,0.11580723690851231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11469065839634388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275088597964397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05527798341918466,0.0,0.13457820558926556,0.09403215206086157,0.0,0.0,0.0,0.0,0.0,0.0,0.1015910659452461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11098002680184758,0.2691564111785311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11098002680184758,0.0,0.08226370344512729,0.0,0.08770493837040126,0.0,0.0,0.0,0.0,0.0,0.17940379468599993,0.15796939659619313,0.0,0.0,0.0,0.0,0.0,0.08770493837040126,0.09403215206086157,0.0,0.0,0.0,0.0,0.0,0.20462601751730572,0.0,0.0,0.07191930410026488,0.1187925713191292,0.0,0.0,0.0,0.0,0.0,0.11469065839634388,0.0,0.0,0.0,0.0,0.0,0.0,0.1716108633502194,0.0,0.0,0.0,0.0,0.0,0.0,0.15803495386657163,0.0,0.0,0.0,0.09180685129318657,0.0,0.0,0.08770493837040126,0.0,0.0,0.0,0.0,0.060719218344458634,0.0,0.0,0.0,0.0,0.0,0.0,0.10447624970465365,0.0,0.04365700529968643,0.0,0.0,0.0,0.0,0.2089524994093073,0.0,0.14167637842228648,0.2468195816342986,0.0
"""Hebron"" lyrics",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09494425979086125,0.0,0.0,0.09473443750875057,0.0,0.17183022851689067,0.24780585296183885,0.08434182754316893,0.0,0.12390292648091943,0.08591511425844534,0.11699172399473758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668149492739846,0.0,0.0,0.09881307264946064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222361177543625,0.0,0.0,0.0,0.08135178174020125,0.0,0.13680088487193476,0.0,0.0,0.0,0.09881307264946064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14208157782619638,0.1627035634804025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13680088487193476,0.0,0.0,0.0,0.0,0.11100496808990414,0.0,0.0,0.07464766539935026,0.0,0.0,0.0677364629131684,0.1598567167072238,0.12031428606172712,0.0,0.13336298985479692,0.0,0.0,0.07591068049048273,0.0,0.0,0.0,0.10828691950594005,0.0,0.0,0.0,0.0,0.06668149492739846,0.0,0.0,0.0,0.13207714405823376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08754562379036555,0.12031428606172712,0.1468385157040162,0.0,0.09881307264946064,0.0,0.07591068049048273,0.0,0.10330022151172848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14806833373102982,0.0,0.0,0.0,0.12031428606172712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12780400071329204,0.0,0.0,0.13680088487193476,0.0,0.0,0.0,0.09473443750875057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22739588213590697,0.0,0.12031428606172712,0.0,0.0,0.0,0.10100053432194152,0.10828691950594005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08282188297666458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11699172399473758,0.20660044302345695,0.0,0.0,0.2964392179483819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444472235508725,0.1057242751356425,0.0,0.0,0.10100053432194152,0.0,0.0,0.0,0.0,0.06992392458564928,0.12780400071329204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351926204027363,0.0,0.0,0.13207714405823376,0.0,0.0,0.0,0.0,0.07105902498015795,0.09282631674462719
"""Dirty Water"" lyrics",0.0,0.0,0.0,0.03351672918278066,0.0,0.0,0.05358153052323874,0.0,0.09395887845366735,0.0,0.07030349033676829,0.04687561690863806,0.0,0.0,0.0,0.0,0.0,0.06130849845434761,0.0,0.0,0.0,0.1157775225076283,0.0,0.0,0.0,0.0,0.05953280064121208,0.06598943939099863,0.0,0.19990459558091578,0.0,0.0,0.14653160288485392,0.0,0.0,0.0,0.0,0.0,0.14294807448583122,0.0,0.0,0.0,0.040253735135510435,0.0,0.0,0.21091047101030483,0.11906560128242416,0.0,0.04889376937139347,0.06323879187306314,0.0,0.09005169528460484,0.10716306104647748,0.0,0.0,0.0,0.0,0.21432612209295496,0.32292091708981824,0.0,0.0,0.0,0.10721105586437343,0.0,0.13538109352107952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769054676053976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03299471969549932,0.0,0.13070637816768352,0.0751228396245496,0.0,0.0,0.0,0.05358153052323874,0.0,0.0,0.0,0.0,0.09898415908649796,0.05953280064121208,0.0,0.0,0.0,0.16907459160426325,0.0,0.0,0.10985290029631095,0.0,0.06535318908384176,0.0,0.0,0.15337107728592084,0.0,0.0,0.0,0.22543278880568435,0.0,0.0,0.03632863713862609,0.0,0.04889376937139347,0.0,0.11268425943682442,0.0,0.0,0.0,0.07326580144242696,0.0,0.04889376937139347,0.05111405881007061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157775225076283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07030349033676829,0.0,0.06323879187306314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04687561690863806,0.0,0.049976148895228945,0.0,0.06769054676053976,0.1607445915697162,0.1628080852595311,0.0,0.05111405881007061,0.18002867870083658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052313506571926946,0.0,0.15546703920811858,0.0,0.0,0.04098115701280828,0.0,0.0,0.0,0.09572350336890065,0.13538109352107952,0.0,0.0,0.0,0.0,0.0,0.05788876125381415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12753516319560398,0.0,0.0,0.0,0.0,0.035737018621457804,0.0,0.0,0.0,0.0,0.07668553864296042,0.0,0.0,0.0,0.03459910870661613,0.0,0.0,0.05953280064121208,0.0,0.0,0.11906560128242416,0.0,0.0,0.2487669494689762,0.05953280064121208,0.0,0.13070637816768352,0.0,0.0,0.0,0.0,0.2812861485614288,0.1837258330629392
